ID,Title,Authors,Year,cited_in,context
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2035836077,"These patterns of underachievement begin early, are stable over time, and result in poor school performance and its accompanying negative long-term effects ( McCardle et al, 2001 ;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 ;  Storch & Whitehurst, 2002 ;  Zill & Resnick, 2006 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2036410941,"Longitudinal studies have shown that assessments of these emergent literacy skills before formal reading instruction in kindergarten or first grade are predictive of children’s reading ability one or more years later (Butler et al., 1985; Catts et al., 1999; de Jong & van der Leij, 2003; Lonigan et al., 2000;  Schatschneider et al., 2004;  Wagner et al., 1994)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2037740454,"Cognitive measures such as phonological awareness (Wagner & Torgesen, 1987) and letter knowledge (Scanlon & Vellutino, 1996) have also shown significant relations with reading ability, for both concurrent and predictive measurement (Schatschneider et al., 2004)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2045232982,"Evidence that these skills are necessary precursors for learning to read, rather than simply a consequence of reading, is that pre-reading children in kindergarten who score poorly on tests of phonemic awareness and rapid naming are more likely to become poor readers over the next few years [12]."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2046014130,Perceptual tests that were very predictive of grade 2 reading outcomes in kindergarten (Satz et al. 1978) did not maintain their unique predictive capacity when competed with contemporary assessments of phonological awareness and rapid letter naming speed ( Schatschneider et al. 2004 ).
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2054726974,"For example, the ability to name letters is a good indicator of subsequent word reading skills (Catts et al., 2001; Scarborough, 1998; Schatschneider et al., 2004; Vellutino et al., 2008).
Others have also reported a strong predictive relationship between one or more of these measures and word reading abilities (Schatschneider et al., 2004; van Weerdenburg, Verhoeven, Balkom, & Bosman, 2009; Vellutino et al., 2008; Wolf, Bowers, & Biddle, 2000)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2062054390,"Alphabetic knowledge is a strong predictor of later decoding and overall reading achievement (Lonigan et al., 2000; Muter et al., 2004; Schatschneider et al., 2004; Wesseling & Reitsma, 2001).
Although the literature establishes that there are time-sensitive shifts in these abilities over the course of beginning school years as a function of later reading disability (e.g., Compton et al., 2006; O’Connor & Jenkins, 1999; Schatschneider et al., 2004) or familial risk status (Catts et al."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2071110630,"Schatschneider et al, 2004 ) were individually assessed in first grade and included measures of receptive language, RAN, and phoneme segmentation."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2072846259,", 2009), comprehension (Schatschneider et al., 2004), and spelling (Torppa et al.
Because of the link between RAN and fluency (Schatschneider et al., 2004), students in the ND and DD groups were expected to have significantly lower scores than students in the TD and PD groups on word reading speed."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2079450479,"The predictive value of letter knowledge tends to be similar to that of phonological awareness (Caravolas, Hulme, & Snowling, 2001; Scarborough, 1998) and higher than that of vocabulary or home literacy assessed by literate activities and tools ( Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2080068233,"Oral language plays a significant role in the development of reading ability by supporting the growth of code skills and text comprehension (Adams, 1990; Dickinson et al., 2003; Gunn et al., 1998; Hart & Risley, 1995; NICHD, 2005; Reese, Suggate, Long, & Schaughency, 2009; Schatschneider et al., 2004; Vellutino, Tunmer, Jaccard, & Chen, 2007)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2081047424,"In a recent study, LeFevre and Sénéchal (2002) found a strong relation between parent reports of home literacy activities from the beginning of kindergarten to the beginning of Grade 1, but the strength of the relations decreased from Grade 1 to the end of Grade 2."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2084815285,"2    PSF performance was of particular interest, as the ability to blend and segment phonemes tends to be one of the strongest predictors of how well children learn to read over the early elementary school years (Ehri et al,  2001 ; National Reading Panel,  2000 ; Schatschneider, Carlson, Hetcher, & Foorman,  2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2092832578,"Several studies of the relationship between prereading skills and later reading have found early code-related skills to be especially important in predicting later reading outcomes (eg,  Adams, 1990 ;  Hammill, 2004 ;  Puolakanaho et al, 2008 ;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2093759574,"Felton, Naylor, & Wood, 1990; Scarborough, 1998); (3) RAN tasks account for variance in both word reading accuracy and fluency, with the relation being stronger for the fluency measures (e.g., Bowers, 1995; Katzir et al., 2006;  Schatschneider, Fletcher,Francis,Carlson,F YoungB(4)RANtasks seemtobeassociatedmorewithorthographicprocessingtasksthanwithphonological processing tasks (e.g., Manis et al., 2000; ..."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2103015255,"Both are important predictors of early elementary decoding skill ( Lonigan, Burgess & Anthony, 2000 ;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 ); however, we decided that knowledge of letter sounds would allow children to start using invented spellings more readily than would knowledge of letter names."
